"year","state","country","district","dyid","residualsodiumcarbonate","GDP"
2016,"MAHARASHTRA","India","Ratnagiri","Ratnagiri2016",-0.36052629,727040.29209141
2016,"MAHARASHTRA","India","Akola","Akola2016",-2.4442856,727040.29209141
2016,"MAHARASHTRA","India","Jalna","Jalna2016",-10.786667,727040.29209141
2016,"MAHARASHTRA","India","Satara","Satara2016",-3.8635294,727040.29209141
2016,"MAHARASHTRA","India","Pune","Pune2016",-6.1428995,727040.29209141
2016,"MAHARASHTRA","India","Latur","Latur2016",-12.421818,727040.29209141
2016,"MAHARASHTRA","India","Raigad","Raigad2016",-0.47999999,727040.29209141
2016,"MAHARASHTRA","India","Beed","Beed2016",-7.0157146,727040.29209141
2016,"MAHARASHTRA","India","Bhandara","Bhandara2016",-7.4977779,727040.29209141
2016,"MAHARASHTRA","India","Sindhudurg","Sindhudurg2016",1.5018605,727040.29209141
2016,"MAHARASHTRA","India","Sangli","Sangli2016",-5.2046666,727040.29209141
2016,"MAHARASHTRA","India","Osmanabad","Osmanabad2016",-9.545455,727040.29209141
2016,"MAHARASHTRA","India","Yavatmal","Yavatmal2016",-2.2906983,727040.29209141
2016,"MAHARASHTRA","India","Buldhana","Buldhana2016",-7.4302702,727040.29209141
2016,"MAHARASHTRA","India","Mumbai","Mumbai2016",2.1533334,727040.29209141
2016,"MAHARASHTRA","India","Hingoli","Hingoli2016",-4.4759998,727040.29209141
2016,"MAHARASHTRA","India","Dhule","Dhule2016",-6.0272727,727040.29209141
2016,"MAHARASHTRA","India","Thane","Thane2016",-4.7370214,727040.29209141
2016,"MAHARASHTRA","India","Ahmednagar","Ahmednagar2016",-6.4746666,727040.29209141
2016,"MAHARASHTRA","India","Chandrapur","Chandrapur2016",-5.6083021,727040.29209141
2016,"MAHARASHTRA","India","Jalgaon","Jalgaon2016",-8.875,727040.29209141
2016,"MAHARASHTRA","India","Nagpur","Nagpur2016",-5.3563266,727040.29209141
2016,"MAHARASHTRA","India","Solapur","Solapur2016",-9.5642853,727040.29209141
2016,"MAHARASHTRA","India","Washim","Washim2016",-7.3035293,727040.29209141
2016,"MAHARASHTRA","India","Nandurbar","Nandurbar2016",-7.9231577,727040.29209141
2016,"MEGHALAYA","India","West Garo Hills","West Garo Hills2016",0,8054.3407175526
2016,"MEGHALAYA","India","East Garo Hills","East Garo Hills2016",0,8054.3407175526
2016,"MEGHALAYA","India","East Khasi Hills","East Khasi Hills2016",0,8054.3407175526
2016,"NAGALAND","India","Dimapur","Dimapur2016",0,8980.43506507603
2016,"PUNJAB","India","Barnala","Barnala2016",7.3000002,152430.983712917
2016,"PUNJAB","India","Ludhiana","Ludhiana2016",-2.48,152430.983712917
2016,"PUNJAB","India","Kapurthala","Kapurthala2016",0.16,152430.983712917
2016,"PUNJAB","India","Jalandhar","Jalandhar2016",-0.57999998,152430.983712917
2016,"PUNJAB","India","Shahid Bhagat Singh Nagar","Shahid Bhagat Singh Nagar2016",5.7199998,152430.983712917
2016,"PUNJAB","India","Amritsar","Amritsar2016",3.8800001,152430.983712917
2016,"PUNJAB","India","Hoshiarpur","Hoshiarpur2016",0.37,152430.983712917
2016,"PUNJAB","India","Ferozepur","Ferozepur2016",-14.66,152430.983712917
2016,"PUNJAB","India","Fatehgarh Sahib","Fatehgarh Sahib2016",3.3499999,152430.983712917
2016,"PUNJAB","India","Bathinda","Bathinda2016",-13.75,152430.983712917
2016,"PUNJAB","India","Sangrur","Sangrur2016",1.64,152430.983712917
2016,"PUNJAB","India","Patiala","Patiala2016",5.4933333,152430.983712917
2016,"PUNJAB","India","Sahibzada Ajit Singh Nagar","Sahibzada Ajit Singh Nagar2016",-56.119999,152430.983712917
2016,"PUNJAB","India","Gurdaspur","Gurdaspur2016",-3.0799999,152430.983712917
2016,"PUNJAB","India","Tarn Taran","Tarn Taran2016",1.0866667,152430.983712917
2016,"RAJASTHAN","India","Bundi","Bundi2016",0,218119.337754584
2016,"TRIPURA","India","South Tripura","South Tripura2016",0,18301.4515296716
2016,"TRIPURA","India","North Tripura","North Tripura2016",0,18301.4515296716
2016,"UTTAR PRADESH","India","Amroha","Amroha2016",-7.4463816,404934.066205022
2016,"UTTAR PRADESH","India","Ghazipur","Ghazipur2016",-0.65280569,404934.066205022
2016,"UTTAR PRADESH","India","Baghpat","Baghpat2016",1.8789405,404934.066205022
2016,"UTTAR PRADESH","India","Shamli","Shamli2016",1.9476026,404934.066205022
2016,"UTTAR PRADESH","India","Basti","Basti2016",0.77219194,404934.066205022
2016,"UTTAR PRADESH","India","Azamgarh","Azamgarh2016",3.7325008,404934.066205022
2016,"UTTAR PRADESH","India","Mainpuri","Mainpuri2016",2.803046,404934.066205022
2016,"UTTAR PRADESH","India","Sambhal","Sambhal2016",-2.406873,404934.066205022
2016,"UTTAR PRADESH","India","Maharajganj","Maharajganj2016",0.20899594,404934.066205022
2016,"UTTAR PRADESH","India","Bijnor","Bijnor2016",0.24874778,404934.066205022
2016,"UTTAR PRADESH","India","Unnao","Unnao2016",3.2830582,404934.066205022
2016,"UTTAR PRADESH","India","Siddharth Nagar","Siddharth Nagar2016",1.3823335,404934.066205022
2016,"UTTAR PRADESH","India","Sultanpur","Sultanpur2016",0.83779931,404934.066205022
2016,"UTTAR PRADESH","India","Ballia","Ballia2016",2.5799506,404934.066205022
2016,"UTTAR PRADESH","India","Chandauli","Chandauli2016",1.3389528,404934.066205022
2016,"UTTAR PRADESH","India","Sitapur","Sitapur2016",1.5555556,404934.066205022
2016,"UTTAR PRADESH","India","Pratapgarh","Pratapgarh2016",4.5785713,404934.066205022
2016,"UTTAR PRADESH","India","Jaunpur","Jaunpur2016",3.8683531,404934.066205022
2016,"UTTAR PRADESH","India","Rae Bareli","Rae Bareli2016",3.3625,404934.066205022
2016,"UTTAR PRADESH","India","Etah","Etah2016",4.5,404934.066205022
2016,"UTTAR PRADESH","India","Rampur","Rampur2016",-1.6,404934.066205022
2016,"UTTAR PRADESH","India","Muzaffarnagar","Muzaffarnagar2016",3.7294726,404934.066205022
2016,"UTTAR PRADESH","India","Lucknow","Lucknow2016",-0.057142846,404934.066205022
2016,"UTTAR PRADESH","India","Bahraich","Bahraich2016",0.97071624,404934.066205022
2016,"UTTAR PRADESH","India","Mathura","Mathura2016",-22.804966,404934.066205022
2016,"UTTAR PRADESH","India","Kanpur Dehat","Kanpur Dehat2016",-9.464407,404934.066205022
2016,"UTTAR PRADESH","India","Shravasti","Shravasti2016",1.5220437,404934.066205022
2016,"UTTAR PRADESH","India","Varanasi","Varanasi2016",2.057143,404934.066205022
2016,"UTTAR PRADESH","India","Sant Kabeer Nagar","Sant Kabeer Nagar2016",0.41863999,404934.066205022
2016,"UTTAR PRADESH","India","Bareilly","Bareilly2016",0.20245811,404934.066205022
2016,"UTTAR PRADESH","India","Ayodhya","Ayodhya2016",-0.67276788,404934.066205022
2016,"UTTAR PRADESH","India","Ghaziabad","Ghaziabad2016",1.936241,404934.066205022
2016,"UTTAR PRADESH","India","Prayagraj","Prayagraj2016",2.1483572,404934.066205022
2016,"UTTAR PRADESH","India","Etawah","Etawah2016",2.7639656,404934.066205022
2016,"UTTAR PRADESH","India","Kaushambi","Kaushambi2016",-6.8459821,404934.066205022
2016,"UTTAR PRADESH","India","Auraiya","Auraiya2016",3.0021963,404934.066205022
2016,"UTTAR PRADESH","India","Hathras","Hathras2016",0.060913593,404934.066205022
2016,"UTTAR PRADESH","India","Jhansi","Jhansi2016",-4.1455326,404934.066205022
2016,"UTTAR PRADESH","India","Kanpur Nagar","Kanpur Nagar2016",0.71386898,404934.066205022
2016,"UTTAR PRADESH","India","Pilibhit","Pilibhit2016",0,404934.066205022
2016,"UTTAR PRADESH","India","Aligarh","Aligarh2016",4.9143262,404934.066205022
2016,"UTTAR PRADESH","India","Firozabad","Firozabad2016",4.0519967,404934.066205022
2016,"UTTAR PRADESH","India","Mahoba","Mahoba2016",0.6551677,404934.066205022
2016,"UTTAR PRADESH","India","Barabanki","Barabanki2016",1.2365792,404934.066205022
2016,"UTTAR PRADESH","India","Mirzapur","Mirzapur2016",0.80153984,404934.066205022
2016,"UTTAR PRADESH","India","Budaun","Budaun2016",0.26666665,404934.066205022
2016,"UTTAR PRADESH","India","Bulandshahr","Bulandshahr2016",0.33911231,404934.066205022
2016,"UTTAR PRADESH","India","Balrampur","Balrampur2016",0.89722836,404934.066205022
2016,"UTTAR PRADESH","India","Kasganj","Kasganj2016",-0.60000002,404934.066205022
2016,"UTTAR PRADESH","India","Saharanpur","Saharanpur2016",-0.61161363,404934.066205022
2016,"UTTAR PRADESH","India","Bhadohi","Bhadohi2016",1.0351063,404934.066205022
2016,"UTTAR PRADESH","India","Farrukhabad","Farrukhabad2016",1.7522895,404934.066205022
2016,"UTTAR PRADESH","India","Chitrakoot","Chitrakoot2016",-4.1927629,404934.066205022
2016,"UTTAR PRADESH","India","Shahjahanpur","Shahjahanpur2016",0.70617628,404934.066205022
2016,"UTTAR PRADESH","India","Meerut","Meerut2016",-0.72639865,404934.066205022
2016,"UTTAR PRADESH","India","Jalaun","Jalaun2016",2.9389284,404934.066205022
2016,"UTTAR PRADESH","India","Lalitpur","Lalitpur2016",-0.31693771,404934.066205022
2016,"UTTAR PRADESH","India","Gonda","Gonda2016",0.99861187,404934.066205022
2016,"UTTAR PRADESH","India","Moradabad","Moradabad2016",-0.15113196,404934.066205022
2016,"UTTAR PRADESH","India","Hardoi","Hardoi2016",2.0022223,404934.066205022
2016,"UTTAR PRADESH","India","Kannauj","Kannauj2016",1.7026341,404934.066205022
2016,"UTTAR PRADESH","India","Mau","Mau2016",0.2110756,404934.066205022
2016,"UTTAR PRADESH","India","Gautam Buddha Nagar","Gautam Buddha Nagar2016",3.6217136,404934.066205022
2016,"UTTAR PRADESH","India","Fatehpur","Fatehpur2016",1.2041783,404934.066205022
2016,"UTTAR PRADESH","India","Kheri","Kheri2016",1.7,404934.066205022
2016,"UTTAR PRADESH","India","Banda","Banda2016",4.3780084,404934.066205022
2016,"UTTAR PRADESH","India","Ambedkar Nagar","Ambedkar Nagar2016",1.122,404934.066205022
2016,"UTTAR PRADESH","India","Sonbhadra","Sonbhadra2016",0.20114382,404934.066205022
2016,"UTTAR PRADESH","India","Agra","Agra2016",-3.6680984,404934.066205022
2017,"ANDHRA PRADESH","India","Visakhapatanam","Visakhapatanam2017",-1.240339,427774.556972134
2017,"ANDHRA PRADESH","India","Anantapur","Anantapur2017",-1.8356522,427774.556972134
2017,"ANDHRA PRADESH","India","East Godavari","East Godavari2017",-2.8652174,427774.556972134
2017,"ANDHRA PRADESH","India","Vizianagaram","Vizianagaram2017",-3.6745,427774.556972134
2017,"ANDHRA PRADESH","India","Srikakulam","Srikakulam2017",-4.2614284,427774.556972134
2017,"ANDHRA PRADESH","India","Prakasam","Prakasam2017",-1.8666667,427774.556972134
2017,"ANDHRA PRADESH","India","Y.S.R.","Y.S.R.2017",-1.273,427774.556972134
2017,"ANDHRA PRADESH","India","Chittoor","Chittoor2017",-5.2946668,427774.556972134
2017,"ANDHRA PRADESH","India","Krishna","Krishna2017",-3.9618182,427774.556972134
2017,"ANDHRA PRADESH","India","Sri Potti Sriramulu Nellore","Sri Potti Sriramulu Nellore2017",-0.51894742,427774.556972134
2017,"ANDHRA PRADESH","India","Kurnool","Kurnool2017",-6.0593333,427774.556972134
2017,"ANDHRA PRADESH","India","West Godavari","West Godavari2017",-6.184,427774.556972134
2017,"ANDHRA PRADESH","India","Guntur","Guntur2017",-6.0663891,427774.556972134
2017,"ARUNACHAL PRADESH","India","Papum Pare","Papum Pare2017",-0.22334133,4727.33384779638
2017,"ARUNACHAL PRADESH","India","Tirap","Tirap2017",-0.21333334,4727.33384779638
2017,"ASSAM","India","Marigaon","Marigaon2017",1.7622356,83971.7153771976
2017,"ASSAM","India","Cachar","Cachar2017",0.16571428,83971.7153771976
2017,"ASSAM","India","Dhemaji","Dhemaji2017",7.6199999,83971.7153771976
2017,"ASSAM","India","Kamrup Metropolitan","Kamrup Metropolitan2017",-2.73,83971.7153771976
2017,"ASSAM","India","Karbi Anglong","Karbi Anglong2017",5.2121067,83971.7153771976
2017,"ASSAM","India","Tinsukia","Tinsukia2017",-2.5279999,83971.7153771976
2017,"ASSAM","India","Lakhimpur","Lakhimpur2017",-0.99773532,83971.7153771976
2017,"ASSAM","India","Nagaon","Nagaon2017",1.3990105,83971.7153771976
2017,"ASSAM","India","Sonitpur","Sonitpur2017",-1.1446154,83971.7153771976
2017,"ASSAM","India","Dibrugarh","Dibrugarh2017",-1.03,83971.7153771976
2017,"ASSAM","India","Karimganj","Karimganj2017",0.29333332,83971.7153771976
2017,"ASSAM","India","Hailakandi","Hailakandi2017",1.2966666,83971.7153771976
2017,"BIHAR","India","Kaimur (Bhabua)","Kaimur (Bhabua)2017",-21.575056,151635.031927118
2017,"CHANDIGARH","India","Chandigarh","Chandigarh2017",0,15016.241980754
2017,"CHHATTISGARH","India","Janjgir-Champa","Janjgir-Champa2017",0,71631.4824628718
2017,"GOA","India","South Goa","South Goa2017",0,18064.0740129542
2017,"GOA","India","North Goa","North Goa2017",0,18064.0740129542
2017,"GUJARAT","India","Valsad","Valsad2017",0.40060434,436341.188149516
2017,"GUJARAT","India","Ahmadabad","Ahmadabad2017",-5.0389009,436341.188149516
2017,"GUJARAT","India","Porbandar","Porbandar2017",-32.353252,436341.188149516
2017,"GUJARAT","India","Panch Mahals","Panch Mahals2017",0.42366976,436341.188149516
2017,"GUJARAT","India","Narmada","Narmada2017",-3.4666181,436341.188149516
2017,"GUJARAT","India","Amreli","Amreli2017",-3.4838243,436341.188149516
2017,"GUJARAT","India","Navsari","Navsari2017",-3.9956164,436341.188149516
2017,"GUJARAT","India","Surendranagar","Surendranagar2017",-7.6950684,436341.188149516
2017,"GUJARAT","India","Bhavnagar","Bhavnagar2017",-6.0599933,436341.188149516
2017,"GUJARAT","India","Patan","Patan2017",-22.731695,436341.188149516
2017,"GUJARAT","India","The Dangs","The Dangs2017",-1.0834261,436341.188149516
2017,"GUJARAT","India","Vadodara","Vadodara2017",-4.9851193,436341.188149516
2017,"GUJARAT","India","Surat","Surat2017",0.96751893,436341.188149516
2017,"GUJARAT","India","Sabar Kantha","Sabar Kantha2017",-8.77244,436341.188149516
2017,"GUJARAT","India","Tapi","Tapi2017",-0.56408006,436341.188149516
2017,"GUJARAT","India","Dohad","Dohad2017",-2.2098751,436341.188149516
2017,"GUJARAT","India","Gandhinagar","Gandhinagar2017",-10.36129,436341.188149516
2017,"GUJARAT","India","Bharuch","Bharuch2017",-2.5852671,436341.188149516
2017,"GUJARAT","India","Banas Kantha","Banas Kantha2017",-4.595644,436341.188149516
2017,"GUJARAT","India","Kheda","Kheda2017",-7.6865191,436341.188149516
2017,"GUJARAT","India","Anand","Anand2017",1.4165574,436341.188149516
2017,"GUJARAT","India","Rajkot","Rajkot2017",-18.673647,436341.188149516
2017,"GUJARAT","India","Junagadh","Junagadh2017",-19.184614,436341.188149516
2017,"GUJARAT","India","Jamnagar","Jamnagar2017",-19.934303,436341.188149516
2017,"GUJARAT","India","Mahesana","Mahesana2017",-5.2500052,436341.188149516
2017,"GUJARAT","India","Kachchh","Kachchh2017",-13.258709,436341.188149516
2017,"KARNATAKA","India","Uttara Kannada","Uttara Kannada2017",0,302064.574391601
2017,"KARNATAKA","India","Belgaum","Belgaum2017",0,302064.574391601
2017,"KERALA","India","Ernakulam","Ernakulam2017",-0.12204082,201167.063153959
2017,"KERALA","India","Kottayam","Kottayam2017",-0.35741934,201167.063153959
2017,"KERALA","India","Pathanamthitta","Pathanamthitta2017",-0.75375003,201167.063153959
2017,"KERALA","India","Kannur","Kannur2017",-0.73040003,201167.063153959
2017,"KERALA","India","Kasaragod","Kasaragod2017",-0.35652176,201167.063153959
2017,"KERALA","India","Palakkad","Palakkad2017",-0.86214286,201167.063153959
2017,"KERALA","India","Kozhikode","Kozhikode2017",-0.44518518,201167.063153959
2017,"KERALA","India","Thiruvananthapuram","Thiruvananthapuram2017",-0.98387098,201167.063153959
2017,"KERALA","India","Thrissur","Thrissur2017",0.14341463,201167.063153959
2017,"KERALA","India","Idukki","Idukki2017",-0.579,201167.063153959
2017,"KERALA","India","Wayanad","Wayanad2017",0.14352942,201167.063153959
2017,"KERALA","India","Alappuzha","Alappuzha2017",-0.15499999,201167.063153959
2017,"KERALA","India","Malappuram","Malappuram2017",-0.70972973,201167.063153959
2017,"KERALA","India","Kollam","Kollam2017",0.10538462,201167.063153959
2017,"MADHYA PRADESH","India","Damoh","Damoh2017",-2.3452632,206841.618804587
2017,"MADHYA PRADESH","India","Tikamgarh","Tikamgarh2017",-4.0755553,206841.618804587
2017,"MADHYA PRADESH","India","Ratlam","Ratlam2017",-4.9094114,206841.618804587
2017,"MADHYA PRADESH","India","Anuppur","Anuppur2017",-0.62,206841.618804587
2017,"MADHYA PRADESH","India","Shajapur","Shajapur2017",-4.6147828,206841.618804587
2017,"MADHYA PRADESH","India","Seoni","Seoni2017",-2.2138095,206841.618804587
2017,"MADHYA PRADESH","India","Khargone","Khargone2017",-0.5,206841.618804587
2017,"MADHYA PRADESH","India","Chhatarpur","Chhatarpur2017",-3.5664515,206841.618804587
2017,"MADHYA PRADESH","India","Betul","Betul2017",-2.48,206841.618804587
2017,"MADHYA PRADESH","India","Indore","Indore2017",-3.2418182,206841.618804587
2017,"MADHYA PRADESH","India","Neemuch","Neemuch2017",-10.936363,206841.618804587
2017,"MADHYA PRADESH","India","Shivpuri","Shivpuri2017",-3.2477419,206841.618804587
2017,"MADHYA PRADESH","India","Bhopal","Bhopal2017",-2.8711112,206841.618804587
2017,"MADHYA PRADESH","India","Singrauli","Singrauli2017",-0.67523813,206841.618804587
2017,"MADHYA PRADESH","India","Mandsaur","Mandsaur2017",-4.5857143,206841.618804587
2017,"MADHYA PRADESH","India","West Nimar","West Nimar2017",-1.821,206841.618804587
2017,"MADHYA PRADESH","India","Vidisha","Vidisha2017",-1.4983335,206841.618804587
2017,"MADHYA PRADESH","India","Narsimhapur","Narsimhapur2017",0.86222219,206841.618804587
2017,"MADHYA PRADESH","India","East Nimar","East Nimar2017",-3.6510344,206841.618804587
2017,"MADHYA PRADESH","India","Shahdol","Shahdol2017",-3.2875862,206841.618804587
2017,"MADHYA PRADESH","India","Guna","Guna2017",-3.6347826,206841.618804587
2017,"MADHYA PRADESH","India","Harda","Harda2017",1.3366666,206841.618804587
2017,"MADHYA PRADESH","India","Dindori","Dindori2017",-0.72571433,206841.618804587
2017,"MADHYA PRADESH","India","Panna","Panna2017",-2.5144,206841.618804587
2017,"MADHYA PRADESH","India","Jabalpur","Jabalpur2017",-1.8458065,206841.618804587
2017,"MADHYA PRADESH","India","Gwalior","Gwalior2017",-0.076190494,206841.618804587
2017,"MADHYA PRADESH","India","Mandla","Mandla2017",-0.8664,206841.618804587
2017,"MADHYA PRADESH","India","Raisen","Raisen2017",-1.785926,206841.618804587
2017,"MADHYA PRADESH","India","Rajgarh","Rajgarh2017",-4.0050001,206841.618804587
2017,"MADHYA PRADESH","India","Sagar","Sagar2017",-3.9092681,206841.618804587
2017,"MADHYA PRADESH","India","Umaria","Umaria2017",-0.38352942,206841.618804587
2017,"MADHYA PRADESH","India","Datia","Datia2017",1.8163637,206841.618804587
2017,"MADHYA PRADESH","India","Sidhi","Sidhi2017",-0.64965516,206841.618804587
2017,"MADHYA PRADESH","India","Dhar","Dhar2017",-1.307619,206841.618804587
2017,"MADHYA PRADESH","India","Burhanpur","Burhanpur2017",-0.5224545,206841.618804587
2017,"MADHYA PRADESH","India","Chhindwara","Chhindwara2017",-3.5437837,206841.618804587
2017,"MADHYA PRADESH","India","Morena","Morena2017",2.7571428,206841.618804587
2017,"MADHYA PRADESH","India","Rewa","Rewa2017",-9.1155558,206841.618804587
2017,"MADHYA PRADESH","India","Narsinghpur","Narsinghpur2017",6.1999998,206841.618804587
2017,"MADHYA PRADESH","India","Hoshangabad","Hoshangabad2017",0.82315791,206841.618804587
2017,"MADHYA PRADESH","India","Alirajpur","Alirajpur2017",-6.8380003,206841.618804587
2017,"MADHYA PRADESH","India","Balaghat","Balaghat2017",-2.7918181,206841.618804587
2017,"MADHYA PRADESH","India","Sheopur","Sheopur2017",-4.5700002,206841.618804587
2017,"MADHYA PRADESH","India","Bhind","Bhind2017",6.728889,206841.618804587
2017,"MADHYA PRADESH","India","Katni","Katni2017",-2.5333333,206841.618804587
2017,"MADHYA PRADESH","India","Dewas","Dewas2017",-1.9105264,206841.618804587
2017,"MADHYA PRADESH","India","Ashoknagar","Ashoknagar2017",-3.1695237,206841.618804587
2017,"MADHYA PRADESH","India","Satna","Satna2017",-4.7643242,206841.618804587
2017,"MADHYA PRADESH","India","Barwani","Barwani2017",-4.3177776,206841.618804587
2017,"MADHYA PRADESH","India","Ujjain","Ujjain2017",-10.796552,206841.618804587
2017,"MADHYA PRADESH","India","Sehore","Sehore2017",-2.589,206841.618804587
