country,state,district,year,dyid,arsenic,carbonate,calcium,chloride,electricalconductivity,fluorine,iron,hydrogencarbonate,potassium,magnesium,nitrate,sodium,percentageofsodium,phosphateion,residualsodiumcarbonate,sodiumabsorptionratio,sulfate,silicondioxide,hardnesstotal,alkalinitytotal,totaldissolvedsolids,potentialofhydrogen
India,Maharashtra,Akola,2012,Akola2012,,4.7692308,,,2129.8462,0.56916666,,484.38461,,,45.833332,,,,,,21,,598.23077,404.99231,,7.6576924
India,Maharashtra,Akola,2013,Akola2013,,10.846154,94.846153,205.61539,1367.3077,0.48000002,,197.61539,,68.986923,41.53846,,,,,,157.69231,,520.38464,180.06154,,8.5
India,Maharashtra,Akola,2014,Akola2014,,1.8333334,105.8421,196.1579,1591.8948,0.17947368,,200.6842,0.10842105,89.664734,0,18.052631,,,-18.618948,0.26894736,223.10527,,632.89471,167.39,,8.0736847
India,Maharashtra,Akola,2015,Akola2015,,3.4285715,113.28571,129.92857,1479.7142,0.22,,416.64285,5.6671429,56.837856,34.5,64.428574,,,-6.7714286,1.3385714,114.5,,516.42859,347.22427,,7.8428574
India,Maharashtra,Akola,2016,Akola2016,,0,84.285713,104.42857,1398.9286,0.26999998,,411.92856,3.6785715,45.92857,36.714287,145.42857,32.035713,,-2.4442856,3.6028571,181.5,,397.78571,,909.28571,7.3785715
India,Maharashtra,Akola,2017,Akola2017,,,111.54833,120.88449,1637,0.39500001,,466.02921,5.9064283,64.405632,78.285713,139.34572,,,15.069354,1.2109604,242.07143,,548.61426,,,7.7285714
India,Maharashtra,Akola,2018,Akola2018,,0,96.455025,158.04053,1658.4375,0.82249999,0,608.5036,4.8931251,80.279152,27.8125,92.1875,,0,0.053432021,0.54369777,76.125,0,577.57501,,0,7.6125002
India,Kerala,Alappuzha,2000,Alappuzha2000,,6.4000001,19.879999,41.060001,315.54999,0.14875001,,42,2.6571429,5.4675002,3.3499999,21.685715,,,,1.0971428,10.083333,,72.099998,55.299999,,8.9799995
India,Kerala,Alappuzha,2001,Alappuzha2001,,5.5684209,32.031578,58.163158,420,0.22473684,,108.31579,7.6631579,7.1842103,6.7789474,33.757896,,,0.88999999,1.1805263,18.247368,,110.63158,,,7.8042107
India,Kerala,Alappuzha,2002,Alappuzha2002,,6.413125,22.48889,42.055557,303.11111,0.12529412,,82.625,7.3499999,5.9222221,4.4277778,27.072222,,,1.83,1.2694445,12.538889,,80.722221,,,8.1175003
India,Kerala,Alappuzha,2003,Alappuzha2003,,,,,264.30554,0.12828571,,,,,,,,,,,,,,,,
India,Kerala,Alappuzha,2004,Alappuzha2004,,2.6091666,29.143999,51.48,345.67999,0.17095238,,85.508003,4.7958331,5.5475001,13.4564,31.076,,,0.61142856,1.2920001,14.0352,,94.68,74.264,,7.6547999
India,Kerala,Alappuzha,2005,Alappuzha2005,,,,40.433334,251.92592,0.19333333,,,,,5.2645831,,,,,,,,,,,
India,Kerala,Alappuzha,2006,Alappuzha2006,,,24.61875,33.299999,277.90909,0.2078125,,,,4.8186665,,,,,,,,,77.666664,,,
India,Kerala,Alappuzha,2007,Alappuzha2007,,5.1481481,26.612122,35.278126,296.15152,0.23821428,,81.790001,5.2454543,4.7831249,5.7787881,21.09697,,,0.116,0.93666667,13.125,,85.696968,74.760002,,8.3890324
India,Kerala,Alappuzha,2008,Alappuzha2008,,3.3333333,15.164706,31.505882,241.64706,0.11307693,,47.533333,5.0588236,3.444706,1.6,14.7875,,,0.23999999,0.854375,18.237648,,52,50.075001,,8.0644445
India,Kerala,Alappuzha,2009,Alappuzha2009,,,17.983334,40.791668,301.02777,0.22363636,,,,5.3308334,5.895278,,,,,,,,66.805557,,,8.0393105
India,Kerala,Alappuzha,2010,Alappuzha2010,,2.25,15.366667,44.443245,311.27026,0.2415625,,59.712502,4.3439999,5.1697221,4.7421622,23.964001,,,-1.4081081,1.288,16.910833,,58.054054,52.693748,,7.8445454
India,Kerala,Alappuzha,2011,Alappuzha2011,,1.95,19.317648,32.094116,264.20001,0.096521735,,49.549999,3.2739129,3.8844118,4.0329413,14.521739,,,-1.7417647,1.0186957,7.6404347,,64.176468,43.86375,,7.8896427
India,Kerala,Alappuzha,2012,Alappuzha2012,,,24.434999,54.7425,346.97501,0.1778125,,,,6.4327502,7.1212502,,,,,,,,87.425003,,,7.8517947
India,Kerala,Alappuzha,2013,Alappuzha2013,,,17.945173,44.029999,263.29999,0.1452,,,,4.6172414,5.6789999,,,,,,,,63.758621,,,7.5655999
India,Kerala,Alappuzha,2014,Alappuzha2014,,3.125926,18.478571,24.086206,226.6207,0.2337037,,63.779312,3.237931,4.5485187,3.9551725,18.275862,,,-0.19172414,1.0135714,17.337931,,64.071426,59.169998,,7.6296554
India,Kerala,Alappuzha,2015,Alappuzha2015,,0,28.969231,26.492592,259.07407,0.12125,,92.044441,4.6592593,5.0500002,5.0566669,17.859259,,,-0.56740743,0.79653847,15.896667,,93.444443,75.445923,,7.5340743
India,Kerala,Alappuzha,2016,Alappuzha2016,,0,35.235714,29.068966,302.65518,0.12793103,,115.16897,4.7965517,3.8929167,6.9071426,20.648275,,,-0.2,0.56,17.120344,,101.82143,290.16,,7.585
India,Kerala,Alappuzha,2017,Alappuzha2017,,1.25,33.200001,41.299999,371.5,0.29958335,,131.16251,5.3262501,7.4441667,9.5916662,26.195833,,,-0.15499999,1.0155908,16.029583,,113.58334,109.58334,,7.5583334
India,Kerala,Alappuzha,2018,Alappuzha2018,0,1.7560976,22.870888,41.353657,331.34146,0.12146342,0,90.946831,6.1780486,7.0596294,9.2560978,28.411219,,0,-0.34471053,1.2696078,21.932196,0,86.151222,77.473412,0,7.452683
India,Uttar Pradesh,Aligarh,2000,Aligarh2000,,,12,230.5,1770.3334,0.70166665,,410.16666,13.033334,66,50.5,239.83333,,,,5.606245,143.16667,,307.5,,,8.0533333
India,Uttar Pradesh,Aligarh,2001,Aligarh2001,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2002,Aligarh2002,,,,133.28572,1359.2858,0.95285714,,,,,34.057144,,,,,,,,,,,8.0642853
India,Uttar Pradesh,Aligarh,2003,Aligarh2003,,,,,1791.6,0.90200001,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2004,Aligarh2004,,0,28,663.59998,2238.6667,1.1866667,,347.60001,8.416667,90.333336,24.799999,313.16666,,,0.36000001,5.5499997,93.199997,,446.66666,284.92001,,8.0500002
India,Uttar Pradesh,Aligarh,2005,Aligarh2005,,0,41.111111,253,1551.3,1.2079999,,419.44446,87.522224,42.735554,69.779999,218.44444,,,6.6533337,5.3866668,41,,278.33334,343.82224,,8.0640001
India,Uttar Pradesh,Aligarh,2006,Aligarh2006,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2007,Aligarh2007,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2008,Aligarh2008,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2009,Aligarh2009,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2010,Aligarh2010,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2011,Aligarh2011,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2012,Aligarh2012,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2013,Aligarh2013,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2014,Aligarh2014,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2015,Aligarh2015,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2016,Aligarh2016,,45.599998,14.222222,135.88667,1244.2222,0.70111114,,342.88889,9.5555553,40.333332,19.825001,204.55556,,,4.9143262,6.0999999,117.11111,27.555555,200.55556,,808.77777,8.3533335
India,Uttar Pradesh,Aligarh,2017,Aligarh2017,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Aligarh,2018,Aligarh2018,0,27.6,43.84,219.78999,1544.8,0.76800001,0,286.21201,11.8,102.672,51,159.60001,,,0,0,158.924,30.200001,427.79999,0,0,8.21
India,West Bengal,Alipurduar,2000,Alipurduar2000,,,36,41.75,1081.25,0.28125,0.63749999,114.25,14.075,7.9000001,16.799999,21.799999,,,,0.96499997,27.075001,,123.75,,,7.8475003
India,West Bengal,Alipurduar,2001,Alipurduar2001,,,36.599998,21.6,331.60001,0.26199999,0.45666665,130.60001,8.2399998,8.3459997,14.425,12.54,,,,0.50599998,20.280001,,125.6,,,7.586
India,West Bengal,Alipurduar,2002,Alipurduar2002,,,30.4,25.200001,302.20001,0.19,,106.4,8.3400002,7.0960002,8.5159998,17.76,,,,0.84999996,17.4,,105,,,7.8919997
India,West Bengal,Alipurduar,2003,Alipurduar2003,,,,,354.60001,0.18925001,,,,,,,,,,,,,,,,
India,West Bengal,Alipurduar,2004,Alipurduar2004,,,22.333334,43.833332,377.66666,0.47333333,0.60000002,101.66666,7.7166667,18.09,6.1500001,14.833333,,,,0.56333333,30,,130,,,8.0500002
India,West Bengal,Alipurduar,2005,Alipurduar2005,,,45,30.5,352.5,0.094999999,,140.5,7.3499999,10.385,,7.0500002,,,,0.31999999,24.799999,,155,,,7.6999998
India,West Bengal,Alipurduar,2006,Alipurduar2006,,,39,32,552.5,0.105,,204.5,5.3499999,28.5,5.4099998,23.549999,,,,0.73500001,34.5,,215,,,8
India,West Bengal,Alipurduar,2007,Alipurduar2007,,,,,,,,,,,,,,,,,,,,,,
India,West Bengal,Alipurduar,2008,Alipurduar2008,,,21.6,27.525,266.79999,1.0175,0.023333333,122.25,6.3400002,13.63,1.6875,17.200001,,,,0.74599999,39.25,,110,,,7.5799999
India,West Bengal,Alipurduar,2009,Alipurduar2009,,,18.571428,27.299999,286.28571,0.94999999,1.865,126.42857,4.9142857,12.111428,1.6857142,28,,,,1.36,27.428572,,96.428574,,,7.5571427
India,West Bengal,Alipurduar,2010,Alipurduar2010,,,,,,,,,,,,,,,,,,,,,,
India,West Bengal,Alipurduar,2011,Alipurduar2011,,,20.666666,32,321.33334,,,112.33334,1.6666667,14.610001,,25,,,,1.3966666,8.1000004,,111.66666,,,7.8000002
India,West Bengal,Alipurduar,2012,Alipurduar2012,,,26,20.666666,158,,0.44666666,49,,5.7066669,,,,,,,29.333334,,88.333336,,,8.0333338
India,West Bengal,Alipurduar,2013,Alipurduar2013,,,76.666664,55.333332,355.33334,0.83999997,0.084999993,153.33333,9.0166664,27.264999,5.6999998,13.9,,,,0.32666668,28.833334,,255.5,,,7.8166666
India,West Bengal,Alipurduar,2014,Alipurduar2014,,,,,,,,,,,,,,,,,,,,,,
India,West Bengal,Alipurduar,2015,Alipurduar2015,,,,,,,,,,,,,,,,,,,,,,
India,West Bengal,Alipurduar,2016,Alipurduar2016,,0,27.555555,55.888889,386.55554,0.17333333,0.12222222,123.44444,9.7777777,9.1111107,8.1111107,38.666668,,0.13111112,,,15.888889,17.111111,106.11111,,,7.9711113
India,West Bengal,Alipurduar,2017,Alipurduar2017,,,34.888889,30,312.77777,0.20285714,0.45444444,129.66667,7.6222224,10.888889,17.042858,10.387777,,,,,14.185715,12.588889,131.66667,106.11111,,7.5700002
India,West Bengal,Alipurduar,2018,Alipurduar2018,0,0,25.5,39.993752,305.75,0.1675,0,118.95,5.6100001,17.01,15.725,12.5575,,0.70962501,0,0,12.6375,0,142.5,97.5,195.67999,6.4200001
India,Madhya Pradesh,Alirajpur,2000,Alirajpur2000,,4.8000002,113.6,197,1497,0.824,,456.60001,4.3400002,64.800003,26.92,55.799999,,,3.9333332,1.086,55.799999,,550,,,7.5999999
India,Madhya Pradesh,Alirajpur,2001,Alirajpur2001,,0,134.28572,253.71428,1564,0.73285711,,393.71429,3.7714286,29.714285,36.285713,142.71428,,,2.405,3.1857142,74.85714,,421.42856,,,7.5857143
India,Madhya Pradesh,Alirajpur,2002,Alirajpur2002,,0,117.33334,157.66667,1290.1111,1.0955555,,385.11111,3.6444445,27.888889,97,169.33333,,,4.2133331,3.3577778,35.333332,,407.77777,,,7.7166667
India,Madhya Pradesh,Alirajpur,2003,Alirajpur2003,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Alirajpur,2004,Alirajpur2004,,0,131.42857,133.14285,1209.8572,0.8157143,,335.57144,2.6571429,38.364288,87.85714,64,,,2.3800001,1.3314285,64.571426,,485.71429,275.08569,,7.3557143
India,Madhya Pradesh,Alirajpur,2005,Alirajpur2005,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Alirajpur,2006,Alirajpur2006,,3.3333333,70.888885,191.44444,1174.5555,0.91444445,,252.11111,3.5111113,17.105556,24.822222,160.44444,,,2.04,4.8088889,83.222221,,247.22223,212.21111,,7.8666668
India,Madhya Pradesh,Alirajpur,2007,Alirajpur2007,,0,86.727272,205.72728,1327.3636,1.23,,347.90909,4.0818181,42.764545,62.400002,130.36363,,,2.26,2.8827274,77.181816,,392.27274,285.17273,,7.3863635
India,Madhya Pradesh,Alirajpur,2008,Alirajpur2008,,0,118.88889,80.333336,1111.5555,0.94444448,0.75,319.88889,2.1555555,40.125553,122,47.222221,,,0.92000002,1.0599999,94.111115,,461.66666,262.23334,,7.1277781
India,Madhya Pradesh,Alirajpur,2009,Alirajpur2009,,0,119.55556,138,1289.3334,1.0277778,,411.55554,2.6888888,33.240002,44.777779,92.888885,,,2.5799999,2.1333332,66.666664,,435,,,7.3000002
India,Madhya Pradesh,Alirajpur,2010,Alirajpur2010,,0,117.11111,113.11111,1148.3334,0.84777778,1.04,326.88889,2.6666667,29.317778,103.11111,81.111115,,,3.5999999,1.7588888,61,,412.77777,267.94446,,7.4688888
India,Madhya Pradesh,Alirajpur,2011,Alirajpur2011,,0,99,81.166664,963.66669,0.685,0.28,331.5,2.8499999,26.458334,69.033333,62,,,1,1.4316666,43.666668,,355.83334,271.72168,,7.5500002
India,Madhya Pradesh,Alirajpur,2012,Alirajpur2012,,0,123.11111,134.66667,1283.8889,0.73874998,1.7786666,362.66666,2.4888887,33.333332,98.222221,96.111115,,,2.4499998,2.1166668,73.777779,,444.44446,,,7.3666668
India,Madhya Pradesh,Alirajpur,2013,Alirajpur2013,,0,123.25,201.25,1373.75,1.05125,,254,1.4,36.467499,107.5,104.625,,,,1.8175,100.125,,457.5,208.2,,7.5374999
India,Madhya Pradesh,Alirajpur,2014,Alirajpur2014,,1.6363636,82.36364,137.27272,1055.3636,0.63,,270.54544,1.6727272,47.510002,82.63636,59.545456,,,-7.0581818,1.4445454,45,,400.90909,224.48546,,7.9209094
India,Madhya Pradesh,Alirajpur,2015,Alirajpur2015,,,59.090908,81,916.45453,1.08,,313.36365,2.8727272,38.089088,58.363636,65.545456,,,-1.8927273,1.6618181,30.727272,,304.09091,256.85544,,7.6963634
India,Madhya Pradesh,Alirajpur,2016,Alirajpur2016,,0,77.400002,154.7,1214.4,0.92699999,,294.10001,5.1799998,47.599998,32.200001,107.5,,0.0090000005,,,134.7,,390,,789.59998,7.7150002
India,Madhya Pradesh,Alirajpur,2017,Alirajpur2017,,0,112.75,145.41667,1347.25,1.0758333,,425.91666,1.2916666,51.565834,98.083336,83,,0.094166666,-6.8380003,1.5700001,36.916668,35.416668,492.41666,,,7.2083335
India,Madhya Pradesh,Alirajpur,2018,Alirajpur2018,0,0,74,108.2,1108.2,0.87900001,0,404.5,7.27,37.216,29.5,92.199997,,0.07,-0.25000003,2.1469998,20.799999,32.599998,337.70001,0,0,7.2989998
India,Uttarakhand,Almora,2000,Almora2000,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2001,Almora2001,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2002,Almora2002,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2003,Almora2003,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2004,Almora2004,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2005,Almora2005,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2006,Almora2006,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2007,Almora2007,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2008,Almora2008,,,36,14,315,0.029999999,,159,1.8,19.49,,10,,,,0.33326143,38,,170,130.3,,8.1999998
India,Uttarakhand,Almora,2009,Almora2009,,,6,28,225,,,76,4,20.67,13,7,,,,0.30425394,,,100,62.299999,,8
India,Uttarakhand,Almora,2010,Almora2010,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2011,Almora2011,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2012,Almora2012,,,52,14,345,0.029999999,,159,1.3,14.65,4.5999999,10,,,,0.31518561,38,,190,130.3,,8.1999998
India,Uttarakhand,Almora,2013,Almora2013,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2014,Almora2014,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2015,Almora2015,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2016,Almora2016,,,32.400002,21.165001,330.04999,1.4,,150.10001,5.3266668,13.745,17,14.1,,0.22,,,15.781818,18.950001,137.25,,,7.71
India,Uttarakhand,Almora,2017,Almora2017,,,,,,,,,,,,,,,,,,,,,,
India,Uttarakhand,Almora,2018,Almora2018,,,,,,,,,,,,,,,,,,,,,,
India,Rajasthan,Alwar,2000,Alwar2000,,8.181818,76.181816,367.40909,2099.7727,1.5431818,0.77000004,502.95456,10.784546,84.272728,71.431816,276.59091,,,11.16,5.7863636,136,,539.54547,425.89545,,7.6700001
India,Rajasthan,Alwar,2001,Alwar2001,,25.161291,56.848484,362.93939,1997.8788,1.2842424,1.5430304,324.24243,5.2975001,81.484848,56.81818,303.42426,,,5.9974999,5.6112123,260.30304,,477.57574,305.16666,,8.325758
India,Rajasthan,Alwar,2002,Alwar2002,,29.799999,61.161289,359.61292,2252.7419,1.8667742,1.0226667,414.03226,37.076298,63.961288,50.825806,390.61292,,,10.656842,8.3838711,350.5484,,415.80646,387.43549,,8.352581
India,Rajasthan,Alwar,2003,Alwar2003,,,,,,,,,,,,,,,,,,,,,,
India,Rajasthan,Alwar,2004,Alwar2004,,8.5714283,61.828571,344.6857,2171.2856,1.2085714,0.79485714,498.88571,36.674286,78.257141,48.894287,283.28571,,,11.544762,5.9160976,175.97144,,474.85715,423.20001,,7.9759998
India,Rajasthan,Alwar,2005,Alwar2005,,30,46.823528,331.82352,1998.8235,1.4970589,2.8199999,486.64706,7.0828571,80.470589,70.635292,284.52942,,,7.7054543,5.8882351,90.764709,,448.82352,445.94705,,8.3376474
India,Rajasthan,Alwar,2006,Alwar2006,,1.0909091,79.272728,181.90909,1522.2727,1.0009091,1.087,497.90909,10.243636,55.636364,69.191818,175.81818,,,7.0149999,3.6263638,90.727272,,427.27274,409.94547,,7.9054546
India,Rajasthan,Alwar,2007,Alwar2007,,6,68.900002,130.25,1227,1.3,1.7415,445.39999,2.2515788,41.099998,45.6185,158.39999,,,5.027143,3.944,62.549999,,319.5,375.07501,,7.5430002
India,Rajasthan,Alwar,2008,Alwar2008,,16,58,205.41667,1504.5834,0.83833331,1.2681818,389.91666,12.375,47.312668,86.96917,208.58333,,,6.9833336,5.105,95.416664,,339.58334,346.26666,,8.0141668
India,Rajasthan,Alwar,2009,Alwar2009,,29.200001,59.096775,396.48386,2184.3547,1.2348387,1.6235484,342.03226,5.0580645,87.09626,69.225807,336.83871,,,7.0826669,6.2629032,280.03226,,506.29031,327.44516,,8.3425808
India,Rajasthan,Alwar,2010,Alwar2010,,13,78.333336,386.83334,2151.8333,1.2570833,0.66583335,452.75,3.3,76.563332,52.416668,314.66666,,,8.5033331,6.2399998,204,,510.91666,392.75,,7.9099998
India,Rajasthan,Alwar,2011,Alwar2011,,4.6153846,75.703705,476.92593,2757.0371,1.5293704,0.70875001,442.05334,2.1333334,70.031334,34.315777,395.55554,,,4.6399999,6.8037038,208.66667,,477.03705,369.74445,,7.5659261
India,Rajasthan,Alwar,2012,Alwar2012,,8.4444447,60.888889,225.7037,1699.2593,1.3675185,0.82148147,494.74075,4.1548147,55.236,66.862961,250.25926,,,6.2027273,5.3259258,124.40741,,379.25925,419.59259,,7.6592593
India,Rajasthan,Alwar,2013,Alwar2013,,3.6923077,107.84615,396.46155,2373.0769,1.4292308,0.40307692,488.23077,3.0769231,65.944618,78.692307,328.61539,,,6.895,6.1084619,211.38461,,540.76923,406.33844,,7.6407695
India,Rajasthan,Alwar,2014,Alwar2014,,43.764706,44.941177,302.58823,1875.2941,1.5532353,1.19175,296.41177,2.4000001,39.074707,42.588234,319.35294,,,1.7235293,8.9552946,182.11765,,272.94116,315.90234,,8.341176
India,Rajasthan,Alwar,2015,Alwar2015,,3,74.550003,438.79999,2370.8,2.425,0.74049997,535.84998,4.395,57.651001,49.040001,377.14999,,,0.84200013,8.1940002,130,,423.25,444.22198,,7.9660001
India,Rajasthan,Alwar,2016,Alwar2016,,3.2727273,62.363636,312.61365,2262,0.90386361,0.82943183,474.65909,3.5068183,57.678909,42.682499,281.93182,,0.049818181,,,132.09091,,392.95456,,1470.3,8.1463633
India,Rajasthan,Alwar,2017,Alwar2017,,6.4000001,40.633335,261.13333,1932,1.0779999,0.37333333,462.83334,4.3933334,57.252666,58.341,300.63333,,0.09862069,,,177.43333,,337,390.03799,1255.8,7.7950001
India,Rajasthan,Alwar,2018,Alwar2018,0,18.666666,56,262.77777,1843.3334,1.5052593,0.13055556,304.33334,3.1258888,55.762222,21.711481,261.03705,,0.054814816,0,5.9088888,256.07407,0,369.07407,280.56369,1198.1666,8.1707411
India,Haryana,Ambala,2000,Ambala2000,,13.941176,32.823528,129.30588,1095.7059,0.64764708,,273.29413,27.423529,41.099998,21.329412,138.05882,,,4.5488887,3.962353,129.94705,,251.17647,,,8.5982351
India,Haryana,Ambala,2001,Ambala2001,,21.5,26,98,1247,0.37,0.69813335,296,70.849998,28.5,3.8,187.5,,,3.8461671,6.4458208,247,,182.5,,,8.7649994
India,Haryana,Ambala,2002,Ambala2002,,0,87.368423,128.52632,1335.1578,0.58375001,,440.05264,6.0999999,47.873684,44.86842,142.94737,,,6.822011,3.4045427,153.5,,419.47369,,,7.7431579
India,Haryana,Ambala,2003,Ambala2003,,,,,1860.2727,0.87727273,,,,,,,,,,,,,,,,
India,Haryana,Ambala,2004,Ambala2004,,0,135,253.8,1924,0.90866667,,451.86667,47.466667,62.802002,110.75333,188.93333,,,7.0679998,3.5420001,179.39999,,595.13336,370.39334,,7.6306667
India,Haryana,Ambala,2005,Ambala2005,,3.25,81.666664,218.58333,1479.2307,0.5946154,,421.91666,36.341667,52.595001,84.116669,167.08333,,,6.5325003,4.2866669,110.75,,420.08334,351.25833,,7.9575
India,Haryana,Ambala,2006,Ambala2006,,18.727272,38.272728,170.63637,1295.8182,0.35090908,,414.63635,78.663635,55.329998,50.096363,129.54546,,,16.09,2.9736364,147.54546,,322.72726,371.09091,,8.1954546
India,Haryana,Ambala,2007,Ambala2007,,5.7142859,38.453335,191.53999,1441.9333,0.45357144,,354.79999,64.466667,56.128666,73.433334,168,,,4.2666669,3.8646667,125.84,,326.79999,299.71332,,7.9364285
India,Haryana,Ambala,2008,Ambala2008,,0,77.099998,196.7,1888.4,0.597,,600.09998,134.73,48.171001,59.419998,211.60001,,,8.3024998,4.7010002,184.25999,,390.5,491.89999,,7.7620001
India,Haryana,Ambala,2009,Ambala2009,,9.375,42,166.0625,1481.25,0.513125,,303.75,54.28125,46.323124,139.5625,204.1875,,,4.6654544,5.401875,164.375,,295.3125,264.60001,,7.9250002
India,Haryana,Ambala,2010,Ambala2010,,16.714285,49.285713,256.78571,1980.5714,0.45499998,,441.14285,122.32143,62.864285,99.785713,247.71428,,,8.3699999,5.7892857,188.82857,,378.71429,389.44287,,8.3649998
India,Haryana,Ambala,2011,Ambala2011,,,,159.42857,1458.0714,0.70571429,,,,,21.566668,,,,,,,,,,,
India,Haryana,Ambala,2012,Ambala2012,,14.285714,38.799999,118.93571,1360.2858,0.41499999,,378.42856,73.571426,33.789288,56.82143,184.85715,,,6.0145454,5.3285713,160.35715,,235.78572,334.00714,,8.3028574
India,Haryana,Ambala,2013,Ambala2013,,25.428572,29.214285,104.23572,1110,0.45214286,,272.14285,64.574997,37.797855,25.721428,130.28572,,,5.52,4.1064286,135.71428,,228.35715,265.44287,,8.4021425
India,Haryana,Ambala,2014,Ambala2014,,30.133333,46.615383,230.84616,1660.3077,0.54653847,,307.38461,47.107693,64.279228,82.95385,198.15384,,,-3.2969229,4.2030768,164.92308,,377.53845,298.31461,,8.1676922
India,Haryana,Ambala,2015,Ambala2015,,48,13,165,2110,13.8,1.540125,752,6.8000002,8.3999996,11.5,522,,,12.59,27.74,204,,67,696.39001,,8.6300001
India,Haryana,Ambala,2016,Ambala2016,,58.42857,36.555557,127.28333,1255.7778,1.2355555,,316.44446,46.361111,35.58889,77.723076,168,,0.12,4.3200002,2.9100001,147,22,242.22223,244.23,,8.1627779
India,Haryana,Ambala,2017,Ambala2017,,41.5,96.866669,183.86667,1541.6666,0.53600001,,392.79999,33.813332,42.733334,88.82,169.26666,,0.034333333,,,155.66667,19.333334,417.79999,,,7.9000001
India,Haryana,Ambala,2018,Ambala2018,0,18.842106,28.947369,113.93737,1019,0.68411762,0,252.73685,12.694736,29.094736,33.458126,171.52632,,,0,0,154.5,16.894737,184.21053,0,0,8.3694735
